"","Municipi","Districte","Secció","Indicadores de renta media y mediana","Periodo","Renda"
"3756","Siurana",1,1,"Renta neta media por persona",2022,17981
"3757","Colera",1,1,"Renta neta media por persona",2022,18047
"3758","Colomers",1,1,"Renta neta media por persona",2022,18236
"3759","Cornellà del Terri",1,1,"Renta neta media por persona",2022,16004
"3760","Corçà",1,1,"Renta neta media por persona",2022,15843
"3761","Crespià",1,1,"Renta neta media por persona",2022,13784
"3762","Darnius",1,1,"Renta neta media por persona",2022,13520
"3763","Das",1,1,"Renta neta media por persona",2022,20849
"3764","l'Escala",1,1,"Renta neta media por persona",2022,14429
"3765","l'Escala",1,2,"Renta neta media por persona",2022,13059
"3766","l'Escala",1,3,"Renta neta media por persona",2022,14488
"3767","l'Escala",1,4,"Renta neta media por persona",2022,11964
"3768","l'Escala",1,5,"Renta neta media por persona",2022,13821
"3769","Espinelves",1,1,"Renta neta media por persona",2022,17600
"3770","Espolla",1,1,"Renta neta media por persona",2022,15835
"3771","Esponellà",1,1,"Renta neta media por persona",2022,18153
"3772","Figueres",1,1,"Renta neta media por persona",2022,13184
"3773","Figueres",1,2,"Renta neta media por persona",2022,16312
"3774","Figueres",1,3,"Renta neta media por persona",2022,13624
"3775","Figueres",1,4,"Renta neta media por persona",2022,12871
"3776","Figueres",1,5,"Renta neta media por persona",2022,5435
"3777","Figueres",1,6,"Renta neta media por persona",2022,8981
"3778","Figueres",1,7,"Renta neta media por persona",2022,9793
"3779","Figueres",1,8,"Renta neta media por persona",2022,11259
"3780","Figueres",2,1,"Renta neta media por persona",2022,12112
"3781","Figueres",2,2,"Renta neta media por persona",2022,10954
"3782","Figueres",2,3,"Renta neta media por persona",2022,14217
"3783","Figueres",2,4,"Renta neta media por persona",2022,11784
"3784","Figueres",3,1,"Renta neta media por persona",2022,12358
"3785","Figueres",3,2,"Renta neta media por persona",2022,12877
"3786","Figueres",3,3,"Renta neta media por persona",2022,11969
"3787","Figueres",3,4,"Renta neta media por persona",2022,7220
"3788","Figueres",3,5,"Renta neta media por persona",2022,11681
"3789","Figueres",4,1,"Renta neta media por persona",2022,13147
"3790","Figueres",4,2,"Renta neta media por persona",2022,13415
"3791","Figueres",4,3,"Renta neta media por persona",2022,12661
"3792","Figueres",4,4,"Renta neta media por persona",2022,12560
"3793","Figueres",4,5,"Renta neta media por persona",2022,9958
"3794","Figueres",4,7,"Renta neta media por persona",2022,14548
"3795","Figueres",4,8,"Renta neta media por persona",2022,12352
"3796","Figueres",4,9,"Renta neta media por persona",2022,14650
"3797","Flaçà",1,1,"Renta neta media por persona",2022,14422
"3798","Foixà",1,1,"Renta neta media por persona",2022,21433
"3799","Fontanals de Cerdanya",1,1,"Renta neta media por persona",2022,23022
"3800","Fontanilles",1,1,"Renta neta media por persona",2022,23097
"3801","Fontcoberta",1,1,"Renta neta media por persona",2022,17061
"3802","Fornells de la Selva",1,1,"Renta neta media por persona",2022,19117
"3803","Fornells de la Selva",1,2,"Renta neta media por persona",2022,23881
"3804","Fortià",1,1,"Renta neta media por persona",2022,15361
"3805","Garrigàs",1,1,"Renta neta media por persona",2022,17106
"3806","Garrigoles",1,1,"Renta neta media por persona",2022,19532
"3807","Garriguella",1,1,"Renta neta media por persona",2022,16118
"3808","Ger",1,1,"Renta neta media por persona",2022,20366
"3809","Girona",1,1,"Renta neta media por persona",2022,17092
"3810","Girona",1,2,"Renta neta media por persona",2022,16311
"3811","Girona",1,3,"Renta neta media por persona",2022,17340
"3812","Girona",1,4,"Renta neta media por persona",2022,12944
"3813","Girona",1,5,"Renta neta media por persona",2022,5255
"3814","Girona",1,6,"Renta neta media por persona",2022,9298
"3815","Girona",2,1,"Renta neta media por persona",2022,22228
